Calendar Year Employed,Employment Type,Job Title,Division Name,Regular Pay,Overtime Pay,Lump-Sum Pay,Assignment and  Incentive Pay,Skill Pay,Outside Employer Pay,Other Pay,Retirement Contribution,City Paid Deferred Compensation,Health Benefits Average,Cash-in-Lieu of Medical Benefits,Total
2012,Permanent,Workers' Comp Claims Tech,Risk Management,$60297.23,$428.88,$0.00,$0.00,$0.00,$0.00,$678.29,$15824.84,$600.08,$12348.35,,$90177.67
2012,Permanent,Graffiti Removal Technician,Facilities Services,$56875.41,$0.00,$107.88,$21.26,$0.00,$0.00,$940.04,$15032.35,$479.96,$12348.35,,$85805.25
2012,Permanent,Library Assistant II,Reference Services,$54969.29,$210.76,$399.88,$377.75,$0.00,$0.00,$564.28,$14523.47,$600.08,$12348.35,,$83993.86
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$55459.96,$5907.12,$418.88,$0.00,$0.00,$0.00,$2446.68,$15188.63,$0.00,$1123.02,$3600.00,$84144.29
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$56598.90,$22435.69,$0.00,$565.64,$0.00,$0.00,$2390.25,$15430.31,,$12348.35,,$109769.14
2012,Permanent,Custodian I,Custodial Services,$43192.62,$1643.70,$395.49,$1683.50,$0.00,$0.00,$1079.76,$11934.42,$600.08,$12348.35,,$72877.92
2012,Permanent,Custodian I,Beach House Maintenance,$44157.27,$0.00,$1165.66,$0.00,$0.00,$0.00,$1058.27,$11746.71,$260.00,$12348.35,,$70736.25
2012,Permanent,Jailer,Police Administrative Services,$58881.09,$7987.39,$0.00,$317.75,$0.00,$0.00,$1282.28,$15692.05,$577.00,$12348.35,,$97085.91
2012,Permanent,Traffic Services Officer,Special Services,$28207.15,$3913.35,$231.05,$0.00,$0.00,$0.00,$501.52,$7483.86,$230.80,$12348.35,,$52916.07
2012,Permanent,Mechanic II,Fleet Management,$73164.95,$898.77,$1942.99,$60.63,$900.00,$0.00,$4960.06,$20528.04,$600.08,$12348.35,,$115403.87
2012,Permanent,Park Ranger,Police - Operations,$49801.43,$632.91,$0.00,$490.00,$0.00,$0.00,$1063.43,$13338.78,$240.00,$12348.35,,$77914.90
2012,Permanent,Police Officer,Criminal Investigations,$90940.61,$7876.27,$0.00,$15742.34,$0.00,$0.00,$6212.54,$53337.39,,$12348.35,,$186457.50
2012,Permanent,Sr Admin Analyst,Finance - Administration,$66757.91,$0.00,$253.25,$0.00,$0.00,$0.00,$949.89,$17520.43,$600.08,$12348.35,,$98429.90
2012,Permanent,Building &Safety Supervisor,Building & Safety,$97910.73,$0.00,$4828.81,$0.00,$0.00,$0.00,$50.00,$25696.40,,$12348.35,,$140834.29
2012,Permanent,Motor Coach Cleaner,Transit Maintenance - Cleaners,$49989.28,$19290.08,$1706.82,$1904.00,$0.00,$0.00,$986.82,$13685.76,$600.08,$12348.35,,$100511.19
2012,Permanent,Airport Operations Admin,Airport,$114143.97,$0.00,$5200.61,$0.00,$0.00,$0.00,$0.00,$29956.68,,$12348.35,,$161649.61
2012,Permanent,Park Ranger,Police - Operations,$55610.74,$3859.95,$0.00,$1100.00,$0.00,$0.00,$1264.69,$15040.54,$600.08,$12348.35,,$89824.35
2012,Permanent,Admin Analyst,Beach House Operations,$75360.05,$0.00,$3326.96,$97.75,$0.00,$0.00,$2300.00,$19775.70,,$12348.35,,$113208.80
2012,Permanent,Maintenance Worker,Resource Recovery & Recycling,$50474.73,$2619.49,$191.49,$0.00,$0.00,$0.00,$1128.74,$13363.30,$419.90,$12348.35,,$80546.00
2012,Permanent,Plan Check Supervisor,Building & Safety,$134479.44,$0.00,$6127.20,$0.00,$0.00,$0.00,$50.00,$35293.66,,$12348.35,,$188298.64
2012,Permanent,Librarian I,Public and Branch Services,$75060.46,$0.00,$0.00,$0.00,$600.00,$0.00,$0.00,$19856.88,,$12348.35,,$107865.69
2012,Permanent,Police Officer,Police - Operations,$80986.21,$16381.78,$524.01,$13287.03,$1799.98,$0.00,$5622.69,$47547.32,,$12348.35,,$178497.37
2012,Permanent,Crime Prevention Coord,Police Administrative Services,$73533.29,$5986.21,$0.00,$0.00,$550.00,$0.00,$848.80,$19437.30,,$12348.35,,$112703.94
2012,Permanent,Sr Admin Analyst,Transit Finance and Grants,$97614.95,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$25617.77,$0.00,$1123.02,$1800.00,$126155.73
2012,Permanent,Staff Assistant III,Records & Election Svs - Admin,$58385.55,$1014.69,$221.49,$0.00,$0.00,$0.00,$640.56,$15323.13,$260.00,$12348.35,,$88193.76
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$51092.66,$12536.65,$209.44,$305.96,$0.00,$0.00,$1766.82,$12929.27,,$12348.35,,$91189.14
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$23614.15,$2009.11,$1935.20,$56.53,$0.00,$0.00,$1467.75,$6582.33,,$12348.35,,$48013.42
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$37473.22,$17600.94,$2042.88,$269.96,$0.00,$0.00,$1803.29,$10281.06,,$12348.35,,$81819.69
2012,Permanent,Traffic Services Officer,Special Services,$60902.79,$12397.26,$0.00,$69.00,$0.00,$0.00,$1454.98,$16159.34,$600.08,$12348.35,,$103931.79
2012,Permanent,Equipment Operator I,Promenade Maintenance,$55113.23,$1253.69,$1463.54,$0.00,$0.00,$0.00,$779.48,$14516.53,$419.90,$12348.35,,$85894.72
2012,Permanent,Staff Assistant III - R/C,Rent Control - Public Info,$59642.81,$0.00,$732.05,$0.00,$3042.95,$0.00,$2420.06,$16442.91,$2700.10,$12348.35,,$97329.22
2012,Permanent,Police Officer,Police - Operations,$84810.11,$12921.17,$0.00,$13415.36,$0.00,$0.00,$6083.08,$49009.79,,$12348.35,,$178587.85
2012,Permanent,Combination Building Insp III,Building & Safety,$96490.23,$3626.61,$2013.25,$0.00,$0.00,$0.00,$1605.85,$25481.12,$600.08,$12348.35,,$142165.49
2012,Permanent,Admin Analyst,Housing,$69106.45,$0.00,$6971.04,$0.00,$500.00,$0.00,$30.00,$18284.53,,$12348.35,,$107240.36
2012,Permanent,Community & Cult Svs Leader,Human Services - Older Youth,$240.75,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$47.66,,,,$288.41
2012,Permanent,Staff Assistant III,Building & Safety,$56834.81,$0.00,$1893.74,$0.00,$0.00,$0.00,$591.43,$14914.80,$600.08,$12348.35,,$87183.21
2012,Permanent,Library Assistant III,Library - Information Mgmt,$54969.26,$0.00,$1599.51,$364.00,$0.00,$0.00,$570.40,$14519.87,$599.56,$12348.35,,$84970.95
2012,Permanent,Admin Staff Assistant,Business & Revenue Operations,$65872.67,$0.00,$842.10,$12.65,$0.00,$0.00,$695.66,$17285.71,$600.08,$12348.35,,$97657.21
2012,Permanent,Traffic Services Officer,Special Services,$13203.11,$194.93,$0.00,$0.00,$200.00,$0.00,$338.50,$3581.83,$207.72,$12348.35,,$30074.44
2012,Permanent,Cemetery Services Rep,Cemetery,$48904.65,$646.44,$185.54,$0.00,$0.00,$0.00,$502.11,$12834.89,$600.08,$12348.35,,$76022.06
2012,Permanent,Staff Assistant II,Housing Services,$45313.33,$735.65,$0.00,$0.00,$300.00,$0.00,$465.71,$11970.29,$600.08,$12348.35,,$71733.41
2012,Permanent,Librarian I,Reference Services,$75060.48,$0.00,$1995.00,$0.00,$600.00,$0.00,$50.00,$19856.89,,$12348.35,,$109910.71
2012,Permanent,Staff Assistant III,City Planning/Developmt Review,$58385.54,$3239.32,$1418.93,$0.00,$0.00,$0.00,$634.61,$15323.12,$600.08,$12348.35,,$91949.95
2012,Permanent,Deputy City Attorney III,City Attorney,$178971.25,$0.00,$5711.13,$94.02,$0.00,$0.00,$0.00,$46959.08,,$12348.35,,$244083.82
2012,Permanent,Police Chief (As-Needed),Police Administrative Services,$51562.51,$0.00,$57164.28,$-4286.23,$0.00,$0.00,$0.00,$25142.41,,,,$129582.97
2012,Permanent,Deputy City Clerk,Records & Election Svs - Admin,$73590.79,$3057.05,$1872.59,$0.00,$600.00,$0.00,$789.83,$19471.61,,$12348.35,,$111730.21
2012,Permanent,Asst City Librarian,Library - Admin & Facilities,$141768.96,$0.00,$4227.32,$0.00,$0.00,$0.00,$7020.90,$39000.59,,$12348.35,,$204366.12
2012,Permanent,Motor Coach Cleaner,Transit Maintenance - Cleaners,$45247.70,$5647.22,$0.00,$1550.65,$0.00,$0.00,$747.04,$12347.11,$577.00,$12348.35,,$78465.07
2012,Permanent,Police Officer,Criminal Investigations,$90940.62,$14574.25,$0.00,$17061.78,$0.00,$0.00,$6212.54,$53578.72,,$12348.35,,$194716.25
2012,Permanent,Police Officer,Police - Operations,$90940.58,$31125.70,$0.00,$11217.82,$0.00,$0.00,$6212.54,$47772.33,,$12348.35,,$199617.32
2012,Permanent,Dir of Finance(Contr/Ci Treas),Finance - Administration,$48311.35,$0.00,$13051.86,$0.00,$0.00,$0.00,$67532.00,$12720.86,,$12348.35,,$153964.42
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$39121.78,$7699.47,$0.00,$33.41,$0.00,$0.00,$1911.20,$10705.14,,$12348.35,,$71819.34
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$47479.30,$25737.83,$178.00,$249.36,$0.00,$0.00,$2431.68,$13020.50,,$12348.35,,$101445.02
2012,Permanent,Police Officer,Police - Operations,$90940.61,$12021.84,$0.00,$14988.71,$0.00,$0.00,$6270.54,$52898.77,,$12348.35,,$189468.81
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$36907.51,$4529.35,$0.00,$2.01,$0.00,$0.00,$1159.17,$9972.19,,$12348.35,,$64918.58
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$50229.15,$13131.31,$0.00,$168.25,$0.00,$0.00,$2114.90,$13715.53,,$12348.35,,$91707.49
2012,Permanent,Transit Community Relation Off,Transit Gov & Cmty Relations,$105370.18,$0.00,$2472.92,$0.00,$0.00,$0.00,$0.00,$27655.05,,$12348.35,,$147846.50
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$53186.21,$11465.18,$0.00,$240.86,$0.00,$0.00,$2216.28,$14515.95,,$12348.35,,$93972.83
2012,Permanent,Firefighter,Fire Suppression & Rescue,$89808.13,$56333.63,$4435.16,$1938.44,$6062.04,$0.00,$1259.96,$38264.44,,$12348.35,,$210450.14
2012,Permanent,Fire Engineer - Suppression,Fire Suppression & Rescue,$89808.15,$84910.75,$4380.53,$22459.48,$6062.04,$0.00,$1259.96,$45813.81,,$12348.35,,$267043.07
2012,Permanent,Fire Engineer - Suppression,Fire Suppression & Rescue,$91814.34,$95473.64,$4380.53,$12581.86,$6062.04,$1719.67,$1259.96,$42480.67,,$12348.35,,$268121.06
2012,Permanent,Firefighter,Fire Suppression & Rescue,$89808.11,$46665.58,$0.00,$5003.56,$6062.04,$5677.68,$1259.96,$37519.25,,$12348.35,,$204344.52
2012,Permanent,Firefighter,Fire Suppression & Rescue,$89808.12,$89386.74,$0.00,$8090.26,$6062.04,$4960.93,$1259.96,$38896.98,,$12348.35,,$250813.38
2012,Permanent,Firefighter,Fire Suppression & Rescue,$89808.18,$55121.06,$0.00,$17969.18,$6062.04,$3084.49,$1259.96,$42591.33,,$12348.35,,$228244.58
2012,Permanent,Sewer Maintenance Worker I,Water Resources-Wastewater,$39971.44,$157.43,$0.00,$0.00,$0.00,$0.00,$580.07,$10517.85,$438.52,$12348.35,,$64013.65
2012,Permanent,Pr Librarian-Information Mgmt,Library - Information Mgmt,$19243.99,$0.00,$0.00,$0.00,$0.00,$0.00,$650.00,$5031.73,,$12348.35,,$37274.06
2012,Permanent,Executive Admin Asst,HR Administrative Services,$58385.56,$327.95,$0.00,$0.00,$0.00,$0.00,$637.31,$15323.13,$325.00,$12348.35,,$87347.30
2012,Permanent,Lead Jailer,Police Administrative Services,$59543.53,$26525.65,$1613.13,$1999.00,$0.00,$0.00,$1507.46,$16308.44,$600.08,$12348.35,,$120445.63
2012,Permanent,Hearings Manager,Rent Control - Hearings,$151942.59,$0.00,$2039.26,$0.00,$0.00,$0.00,$7774.40,$41858.57,$0.00,$1123.02,$1800.00,$206537.84
2012,Permanent,Forensic Specialist,Criminal Investigations,$82882.66,$8890.07,$0.00,$7828.13,$0.00,$0.00,$1555.85,$22363.05,$419.90,$12348.35,,$136288.00
2012,Permanent,Transportation Planning Assoc,Strategic & Transp Planning,$99383.51,$0.00,$4528.24,$0.00,$300.00,$0.00,$392.00,$26161.30,,$12348.35,,$143113.39
2012,Permanent,Park Ranger,Police - Operations,$55610.75,$771.36,$0.00,$0.00,$0.00,$0.00,$1174.53,$14752.41,$600.08,$12348.35,,$85257.48
2012,Permanent,Downtown Services Officer,Police - Operations,$8858.43,$4994.13,$3677.62,$195.50,$0.00,$0.00,$278.24,$2402.00,,$12348.35,,$32754.27
2012,Permanent,Custodial Services Admin,Custodial Services,$109932.90,$2417.81,$5421.61,$0.00,$0.00,$0.00,$50.00,$28851.59,,$12348.35,,$159022.25
2012,Permanent,Carpenter,Facilities Services,$67105.86,$0.00,$254.58,$0.00,$0.00,$0.00,$906.85,$17690.92,$600.08,$12348.35,,$98906.64
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$42891.24,$10707.27,$0.00,$0.00,$0.00,$0.00,$1213.64,$11526.39,,$12348.35,,$78686.88
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$52266.42,$17019.03,$628.32,$94.78,$0.00,$0.00,$1837.83,$14171.76,,$12348.35,,$98366.48
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$53141.45,$39339.54,$565.44,$741.08,$0.00,$0.00,$2688.25,$14549.40,,$12348.35,,$123373.51
2012,Permanent,Equipment Operator I,Park Maintenance,$55113.24,$774.23,$1254.46,$0.00,$0.00,$0.00,$1235.51,$14621.84,$600.08,$12348.35,,$85947.71
2012,Permanent,Parks Maintenance Crew Leader,Park Maintenance,$56624.34,$1212.83,$1524.60,$0.00,$0.00,$0.00,$1192.64,$15017.74,$600.08,$12348.35,,$88520.58
2012,Permanent,Police Records Technician,Police Administrative Services,$59164.61,$1683.84,$0.00,$705.50,$0.00,$0.00,$3468.28,$15869.74,$479.96,$12348.35,,$93720.28
2012,Permanent,Sustainable Building Advisor,Office of Sustain/ Environment,$99946.18,$0.00,$4553.72,$0.00,$0.00,$0.00,$0.00,$26230.52,,$12348.35,,$143078.77
2012,Permanent,Groundskeeper,Park Maintenance,$39684.39,$0.00,$765.00,$177.00,$0.00,$0.00,$858.78,$10589.58,,$12348.35,,$64423.09
2012,Permanent,Associate Planner,Strategic & Transp Planning,$98898.55,$0.00,$4506.10,$0.00,$0.00,$0.00,$27.00,$25955.58,,$12348.35,,$141735.57
2012,Permanent,Contracts Coordinator,Finance - Administration,$74558.37,$0.00,$1551.97,$0.00,$0.00,$0.00,$60.00,$19566.30,$184.64,$12348.35,,$108269.62
2012,Permanent,Welder Fabricator,Fleet Management,$66332.27,$0.00,$0.00,$0.00,$0.00,$0.00,$4586.04,$18427.63,$600.08,$12348.35,,$102294.37
2012,Permanent,Downtown Services Officer,Police - Operations,$55796.39,$15987.54,$211.66,$1828.00,$0.00,$0.00,$1346.50,$15280.90,$600.08,$12348.35,,$103399.42
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$18260.26,$2679.37,$0.00,$0.00,$0.00,$0.00,$578.60,$4922.43,,$12348.35,,$38789.01
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$49489.95,$3906.20,$0.00,$36.55,$0.00,$0.00,$2057.38,$13496.87,,$12348.35,,$81335.30
2012,Permanent,Groundskeeper,Park Maintenance,$36698.08,$794.07,$0.00,$0.00,$0.00,$0.00,$379.08,$9626.49,$553.92,$12348.35,,$60399.98
2012,Permanent,Accountant II,Financial Operations,$75034.17,$0.00,$1663.48,$0.00,$600.00,$0.00,$370.39,$19848.01,,$12348.35,,$109864.40
2012,Permanent,Information Analyst,Rent Control - Public Info,$80232.55,$133.84,$753.50,$0.00,$0.00,$0.00,$2418.06,$21055.98,$2700.10,$12348.35,,$119642.38
2012,Permanent,Parking Operations Specialist,Parking Operations,$80955.72,$690.99,$383.89,$0.00,$0.00,$0.00,$816.84,$21246.60,,$12348.35,,$116442.39
2012,Permanent,Police Officer,Special Services,$90052.25,$23790.14,$0.00,$15373.87,$0.00,$200.00,$6212.54,$51950.78,,$12348.35,,$199927.93
2012,Permanent,Groundskeeper,Park Maintenance,$43741.85,$2775.53,$168.32,$0.00,$0.00,$0.00,$1076.15,$11636.91,$600.08,$12348.35,,$72347.18
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$51329.79,$13730.12,$376.96,$387.85,$263.46,$0.00,$1911.98,$14019.89,,$12348.35,,$94368.40
2012,Permanent,Customer Services Assistant,Resource Recovery & Recycling,$55102.09,$547.23,$0.00,$0.00,$0.00,$0.00,$561.25,$14461.36,$600.08,$12348.35,,$83620.36
2012,Permanent,Deputy City Attorney III,City Attorney,$210184.60,$0.00,$3917.09,$0.00,$0.00,$0.00,$13065.84,$58575.10,,$12348.35,,$298090.98
2012,Permanent,Transit Operations Assistant,Transit Operations,$47676.89,$5704.23,$176.77,$0.00,$0.00,$0.00,$622.79,$12511.61,,$12348.35,,$79040.64
2012,Permanent,Custodian I,Beach House Maintenance,$46207.35,$0.00,$175.29,$0.00,$0.00,$0.00,$1070.53,$12284.52,$419.90,$12348.35,,$72505.93
2012,Permanent,Records Management Coordinator,Records & Election Svs - Admin,$82197.69,$0.00,$3745.10,$0.00,$0.00,$0.00,$0.00,$21572.49,,$12348.35,,$119863.63
2012,Permanent,Maintenance Worker,Promenade Maintenance,$41939.53,$251.45,$162.78,$1912.37,$0.00,$0.00,$696.79,$11573.62,$600.08,$12348.35,,$69484.96
2012,Permanent,Community Svs Program Spec,Human Services - CREST,$39289.79,$24.84,$894.32,$0.00,$0.00,$0.00,$2702.67,$10311.50,$450.06,$12348.35,,$66021.52
2012,Permanent,Staff Assistant III,Risk Management,$38487.80,$0.00,$0.00,$0.00,$0.00,$0.00,$147.50,$7121.38,,,,$45756.68
2012,Permanent,Traffic Services Officer,Special Services,$58276.35,$7416.89,$0.00,$257.92,$0.00,$0.00,$1268.97,$15452.36,$600.08,$12348.35,,$95620.91
2012,Permanent,Building Systems Technician,Library - Admin & Facilities,$73835.65,$236.69,$1683.14,$0.00,$0.00,$0.00,$5262.16,$19378.07,$600.08,$12348.35,,$113344.14
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$51262.04,$19114.48,$565.44,$590.31,$0.00,$0.00,$2460.68,$14044.32,,$12348.35,,$100385.62
2012,Permanent,Motor Coach Cleaner,Transit Maintenance - Cleaners,$49989.26,$8503.71,$568.94,$1707.75,$0.00,$0.00,$857.34,$13634.29,$600.08,$12348.35,,$88209.72
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$51184.89,$16448.02,$0.00,$253.28,$0.00,$0.00,$2391.15,$14019.97,,$12348.35,,$96645.66
2012,Permanent,Admin Analyst-CAO,City Attorney,$70151.99,$683.17,$792.55,$109.39,$600.00,$0.00,$766.55,$18566.88,,$12348.35,,$104018.88
2012,Permanent,Downtown Services Officer,Police - Operations,$55796.35,$5986.01,$211.66,$1550.75,$0.00,$0.00,$1236.50,$15207.93,,$12348.35,,$92337.54
2012,Permanent,Water Prod/Treatment Oper,Water Resources-Water,$75716.70,$1225.43,$0.00,$440.00,$0.00,$0.00,$748.27,$19984.49,$553.92,$12348.35,,$111017.16
2012,Permanent,Traffic Services Officer,Special Services,$60613.98,$2018.73,$0.00,$509.25,$0.00,$0.00,$1240.91,$16199.32,$479.96,$12348.35,,$93410.50
2012,Permanent,Human Resources Analyst,Employee Relations & Benefits,$60973.12,$0.00,$0.00,$0.00,$550.00,$0.00,$664.24,$16141.08,$310.58,$12348.35,,$90987.36
2012,Permanent,Staff Assistant III,Human Services - CREST,$58385.54,$0.00,$76.14,$0.00,$0.00,$0.00,$593.11,$15323.12,$600.08,$12348.35,,$87326.34
2012,Permanent,Librarian II,Public and Branch Services,$76248.95,$0.00,$3705.00,$0.00,$0.00,$0.00,$181.50,$20010.11,,$12348.35,,$112493.91
2012,Permanent,Custodian II,Custodial Services,$47395.29,$1274.88,$1261.29,$1835.00,$0.00,$0.00,$1126.65,$13067.09,$479.96,$12348.35,,$78788.50
2012,Permanent,Admin Analyst-Records & El Svs,Records & Election Svs - Admin,$70924.12,$0.00,$2278.59,$0.00,$0.00,$0.00,$10.00,$18612.47,,$12348.35,,$104173.53
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$46795.26,$10202.56,$188.48,$58.93,$0.00,$0.00,$1141.74,$12550.55,,$12348.35,,$83285.87
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$50206.97,$24219.60,$376.96,$512.52,$0.00,$0.00,$2398.02,$13716.02,,$12348.35,,$103778.44
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$37900.92,$10550.06,$188.48,$489.09,$0.00,$0.00,$1674.02,$10321.95,,$12348.35,,$73472.86
2012,Permanent,Building &Safety Permit Spc II,Building & Safety,$65918.81,$0.00,$1750.43,$0.00,$0.00,$0.00,$731.92,$17300.21,$600.08,$12348.35,,$98649.79
2012,Permanent,Executive Admin Asst,Finance - Administration,$67267.39,$761.07,$249.78,$0.00,$0.00,$0.00,$721.48,$17652.75,$390.00,$12348.35,,$99390.82
2012,Permanent,Revenue Operations Asst II,Business & Revenue Operations,$59164.65,$1009.99,$0.00,$0.00,$0.00,$0.00,$652.62,$15527.60,$600.08,$12348.35,,$89303.28
2012,Permanent,Motor Coach Cleaner,Transit Maintenance - Cleaners,$49989.28,$7618.50,$521.53,$1711.25,$0.00,$0.00,$815.58,$13626.11,,$12348.35,,$86630.60
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$48706.12,$11689.91,$0.00,$151.18,$0.00,$0.00,$1354.16,$13115.75,,$12348.35,,$87365.46
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$44892.97,$3343.64,$0.00,$0.00,$0.00,$0.00,$2215.19,$12337.69,,$12348.35,,$75137.84
2012,Permanent,Staff Assistant III,Fleet Management,$57479.07,$0.00,$0.00,$0.00,$0.00,$0.00,$685.81,$15085.29,$600.08,$12348.35,,$86198.60
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$48628.20,$2910.12,$0.00,$29.22,$0.00,$0.00,$2087.11,$13297.63,,$12348.35,,$79300.62
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$19855.82,$6.54,$534.00,$0.00,$0.00,$0.00,$271.18,$5289.00,,$12348.35,,$38304.89
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$49812.71,$16527.33,$376.96,$131.54,$0.00,$0.00,$2234.45,$13608.47,,$12348.35,,$95039.80
2012,Permanent,Motor Coach Operator,Transit Operations - MCO,$49018.55,$16082.95,$0.00,$972.15,$0.00,$0.00,$2319.44,$13425.27,,$12348.35,,$94166.71
2012,Permanent,Parking Administrator,Parking Operations,$126009.73,$0.00,$5709.60,$0.00,$0.00,$0.00,$0.00,$33071.42,,$12348.35,,$177139.09
2012,Permanent,Maintenance Worker,Promenade Maintenance,$47155.83,$1132.82,$545.82,$1819.72,$0.00,$0.00,$706.79,$12904.93,$479.96,$12348.35,,$77094.22
2012,Permanent,Transportation Engineer,Transp Engineering & Mgmt,$125084.35,$0.00,$4749.23,$0.00,$0.00,$0.00,$0.00,$32827.95,,$12348.35,,$175009.87
2012,Permanent,Street Services Worker I,Street Maintenance,$55406.82,$144.50,$210.18,$0.00,$0.00,$0.00,$866.46,$14619.88,,$12348.35,,$83596.18
2012,Permanent,Street Services Worker I,Street Maintenance,$54591.68,$0.00,$207.09,$0.00,$0.00,$0.00,$844.37,$14405.94,,$12348.35,,$82397.43
2012,Permanent,Police Officer,Special Services,$90940.58,$24004.19,$0.00,$15498.79,$0.00,$0.00,$6298.79,$52426.34,,$12348.35,,$201517.04
2012,Permanent,Building Projects Engineer,Building & Safety,$131353.78,$0.00,$5984.86,$0.00,$0.00,$0.00,$0.00,$34473.34,,$12348.35,,$184160.33
2012,Permanent,Executive Admin Asst,PCD - Administration,$73152.93,$944.43,$1873.28,$0.00,$0.00,$0.00,$5262.92,$19198.79,,$12348.35,,$112780.69
2012,Permanent,Deputy City Attorney III,City Attorney,$171784.81,$0.00,$1049.82,$274.15,$0.00,$0.00,$0.00,$45051.79,,$12348.35,,$230508.92
2012,Permanent,Hazardous Materials Technician,Household Hazardous Waste,$62802.45,$1918.03,$0.00,$0.00,$0.00,$0.00,$1248.07,$16639.85,,$12348.35,,$94956.75
2012,Permanent,Custodian I,Custodial Services,$46295.04,$321.62,$175.29,$0.00,$0.00,$0.00,$1125.12,$12307.61,$419.90,$12348.35,,$72992.92
2012,Permanent,Custodian I,Custodial Services,$44613.35,$600.49,$0.00,$1560.25,$0.00,$0.00,$1074.30,$12274.07,$403.75,$12348.35,,$72874.56
2012,Permanent,Support Services Supervisor,Records & Election Svs-Sup Svs,$56527.03,$644.34,$0.00,$0.00,$0.00,$0.00,$50.00,$14821.03,,$12348.35,,$84390.75
